player,episode,avg_reward,loss,epsilon
P0,100,0.4278980891719747,63.587738037109375,0.999324803087479
P0,200,0.45843949044585997,43.01986312866211,0.9977919596262089
P0,300,0.4566454352441616,45.17144775390625,0.9962614673615362
P0,400,0.46558917197452243,36.34327697753906,0.9947333226870098
P0,500,0.4667643312101912,39.658634185791016,0.9932075220017095
P0,600,0.471772823779193,41.324039459228516,0.9916840617102397
P0,700,0.4767970882620566,38.91492462158203,0.9901629382227188
P0,800,0.4756050955414016,35.414710998535156,0.9886441479547728
P0,900,0.47489030431705626,35.03137969970703,0.9871276873275237
P0,1000,0.4737324840764334,30.789352416992188,0.9856135527675847
P0,1100,0.4743566878980894,30.48655128479004,0.9841017407070501
P0,1200,0.4693821656050955,26.24856185913086,0.982592247583486
P0,1300,0.4733439490445859,25.209484100341797,0.981085069839924
P0,1400,0.46964968152866243,23.40359878540039,0.9795802039248507
P0,1500,0.4710636942675162,22.372894287109375,0.9780776462922005
P0,1600,0.46742675159235697,22.539051055908203,0.9765773934013473
P0,1700,0.4655222929936305,24.706256866455078,0.9750794417170958
P0,1800,0.4652866242038217,23.08281135559082,0.9735837877096728
P0,1900,0.464585987261146,23.382768630981445,0.9720904278547199
P0,2000,0.46696178343948985,22.192598342895508,0.9705993586332844
P0,2100,0.47263057324840685,20.97200584411621,0.9691105765318119
P0,2200,0.474369426751592,24.101642608642578,0.9676240780421368
P0,2300,0.47031847133757937,22.57796859741211,0.9661398596614743
P0,2400,0.4737261146496817,26.211061477661133,0.9646579178924125
P0,2500,0.4728343949044589,22.000524520874023,0.9631782492429054
P0,2600,0.4717515923566875,21.335227966308594,0.9617008502262614
P0,2700,0.4679171974522292,25.495241165161133,0.9602257173611383
P0,2800,0.46931210191082817,21.813493728637695,0.9587528471715326
P0,2900,0.4703184713375796,22.2523250579834,0.9572822361867757
P0,3000,0.46892356687898124,23.386865615844727,0.9558138809415189
P0,3100,0.46426751592356724,24.248443603515625,0.9543477779757307
P0,3200,0.4685414012738854,21.97102165222168,0.9528839238346868
P0,3300,0.47145859872611423,22.406795501708984,0.9514223150689619
P0,3400,0.4697515923566876,21.571094512939453,0.9499629482344208
P0,3500,0.4681974522292992,21.807483673095703,0.9485058198922128
P0,3600,0.47184076433121025,21.026174545288086,0.9470509266087616
P0,3700,0.4716433121019111,21.645597457885742,0.945598264955756
P0,3800,0.4702993630573254,21.973424911499023,0.9441478315101458
P0,3900,0.4703439490445867,21.570674896240234,0.9426996228541299
P0,4000,0.46903184713375823,22.539262771606445,0.9412536355751495
P0,4100,0.46857961783439517,22.862548828125,0.9398098662658813
P0,4200,0.4659554140127394,20.522632598876953,0.9383683115242281
P0,4300,0.4646305732484081,20.740381240844727,0.9369289679533096
P0,4400,0.464566878980892,20.343503952026367,0.9354918321614583
P0,4500,0.46382165605095543,22.356033325195312,0.9340569007622072
P0,4600,0.46224840764331243,21.932268142700195,0.9326241703742852
P0,4700,0.46775159235668784,19.79169273376465,0.9311936376216062
P0,4800,0.46842038216560483,19.430572509765625,0.929765299133264
P0,4900,0.4648280254777073,20.71544647216797,0.9283391515435218
P0,5000,0.4662802547770703,20.337318420410156,0.9269151914918062
P0,5100,0.4683248407643312,21.97475814819336,0.9254934156226989
P0,5200,0.4696942675159241,21.289474487304688,0.9240738205859274
P0,5300,0.4702229299363061,21.731050491333008,0.9226564030363585
P0,5400,0.4706560509554144,20.082347869873047,0.9212411596339897
P0,5500,0.4691401273885357,20.22772979736328,0.9198280870439421
P0,5600,0.468216560509555,21.337778091430664,0.918417181936452
P0,5700,0.4651847133757964,20.607751846313477,0.9170084409868631
P0,5800,0.46350955414012746,20.860763549804688,0.9156018608756183
P0,5900,0.46485350318471297,21.345428466796875,0.9141974382882535
P0,6000,0.46201273885350247,21.085952758789062,0.9127951699153872
P0,6100,0.46217834394904395,21.83945655822754,0.9113950524527155
P0,6200,0.4606242038216553,20.412227630615234,0.9099970826010014
P0,6300,0.4595159235668781,23.819114685058594,0.9086012570660698
P0,6400,0.4597834394904453,21.44397735595703,0.9072075725587979
P0,6500,0.46301910828025444,24.821224212646484,0.9058160257951082
