player,episode,avg_reward,loss,epsilon
P0,100,0.47356687898089184,25.95269203186035,0.999324803087479
P0,200,0.4793949044585987,21.610031127929688,0.9977919596262089
P0,300,0.4751380042462846,18.79747772216797,0.9962614673615362
P0,400,0.4789490445859872,16.2374210357666,0.9947333226870098
P0,500,0.4753248407643313,16.66604232788086,0.9932075220017095
P0,600,0.4738322717622081,15.786269187927246,0.9916840617102397
P0,700,0.4759235668789806,17.426801681518555,0.9901629382227188
P0,800,0.47519108280254746,15.732179641723633,0.9886441479547728
P0,900,0.4745364472753003,14.317591667175293,0.9871276873275237
P0,1000,0.47497452229299314,11.966734886169434,0.9856135527675847
P0,1100,0.47591082802547696,11.946542739868164,0.9841017407070501
P0,1200,0.4737579617834391,9.647578239440918,0.982592247583486
P0,1300,0.4712993630573242,9.69517993927002,0.981085069839924
P0,1400,0.4682484076433119,8.428980827331543,0.9795802039248507
P0,1500,0.4690764331210188,8.07272720336914,0.9780776462922005
P0,1600,0.467859872611465,6.5485124588012695,0.9765773934013473
P0,1700,0.46906369426751576,5.928736686706543,0.9750794417170958
P0,1800,0.4697515923566878,6.192464828491211,0.9735837877096728
P0,1900,0.46976433121019145,5.291134834289551,0.9720904278547199
P0,2000,0.46849044585987315,4.406326770782471,0.9705993586332844
P0,2100,0.46802547770700675,4.730745315551758,0.9691105765318119
P0,2200,0.46953503184713424,4.436559677124023,0.9676240780421368
P0,2300,0.4726305732484079,3.826702833175659,0.9661398596614743
P0,2400,0.47538853503184714,4.229653358459473,0.9646579178924125
P0,2500,0.47564968152866227,3.969109296798706,0.9631782492429054
P0,2600,0.47484076433120964,4.088107585906982,0.9617008502262614
P0,2700,0.4682165605095538,3.6685407161712646,0.9602257173611383
P0,2800,0.46936942675159243,3.8022210597991943,0.9587528471715326
P0,2900,0.4707770700636945,3.822012186050415,0.9572822361867757
P0,3000,0.47015923566879,3.4166204929351807,0.9558138809415189
P0,3100,0.46944585987261206,3.4832773208618164,0.9543477779757307
P0,3200,0.46983439490445894,3.4557464122772217,0.9528839238346868
P0,3300,0.46832484076433156,3.8109893798828125,0.9514223150689619
P0,3400,0.4682420382165606,3.6718719005584717,0.9499629482344208
P0,3500,0.47145222929936276,3.3642895221710205,0.9485058198922128
P0,3600,0.47193630573248385,3.080373525619507,0.9470509266087616
P0,3700,0.4731656050955411,3.330705404281616,0.945598264955756
P0,3800,0.47153503184713397,2.830406904220581,0.9441478315101458
P0,3900,0.46935668789808926,3.25154447555542,0.9426996228541299
P0,4000,0.471363057324841,3.20706844329834,0.9412536355751495
P0,4100,0.47108280254777085,2.962167263031006,0.9398098662658813
P0,4200,0.46992993630573243,3.2904982566833496,0.9383683115242281
P0,4300,0.47193630573248346,3.2951271533966064,0.9369289679533096
P0,4400,0.4708152866242034,3.109560012817383,0.9354918321614583
P0,4500,0.46773248407643303,2.827218532562256,0.9340569007622072
P0,4600,0.46590445859872587,2.6020092964172363,0.9326241703742852
P0,4700,0.47302547770700604,3.176936149597168,0.9311936376216062
P0,4800,0.47315286624203823,3.2101030349731445,0.929765299133264
P0,4900,0.4744331210191087,3.382232904434204,0.9283391515435218
P0,5000,0.47403821656050993,2.851275682449341,0.9269151914918062
P0,5100,0.47281528662420436,2.6518542766571045,0.9254934156226989
P0,5200,0.4735159235668797,2.9617936611175537,0.9240738205859274
P0,5300,0.47201273885350453,2.5340003967285156,0.9226564030363585
P0,5400,0.4730891719745235,2.9197945594787598,0.9212411596339897
P0,5500,0.47311464968152944,2.8784708976745605,0.9198280870439421
P0,5600,0.479070063694268,2.6650826930999756,0.918417181936452
P0,5700,0.4738662420382169,2.94112229347229,0.9170084409868631
P0,5800,0.47540127388535036,3.006441116333008,0.9156018608756183
P0,5900,0.4741210191082803,2.888503313064575,0.9141974382882535
P0,6000,0.47443949044585926,2.7749693393707275,0.9127951699153872
P0,6100,0.4763248407643307,2.6913323402404785,0.9113950524527155
P0,6200,0.47288535031847095,2.64007830619812,0.9099970826010014
P0,6300,0.4724522292993628,2.3927080631256104,0.9086012570660698
P0,6400,0.47384713375796156,2.737238645553589,0.9072075725587979
P0,6500,0.4733885350318467,2.39634370803833,0.9058160257951082
P0,6600,0.4722229299363054,2.6509318351745605,0.90442661349596
