player,episode,avg_reward,loss,epsilon
P0,100,0.4510828025477705,86.09256744384766,0.999324803087479
P0,200,0.45127388535031876,64.9263687133789,0.9977919596262089
P0,300,0.45252653927813175,65.81936645507812,0.9962614673615362
P0,400,0.4570382165605096,58.193355560302734,0.9947333226870098
P0,500,0.45800000000000024,58.9587287902832,0.9932075220017095
P0,600,0.46356687898089166,58.901458740234375,0.9916840617102397
P0,700,0.46175614194722503,55.83582305908203,0.9901629382227188
P0,800,0.46424363057324847,55.320281982421875,0.9886441479547728
P0,900,0.46738145789101193,56.36796188354492,0.9871276873275237
P0,1000,0.4672611464968152,54.041526794433594,0.9856135527675847
P0,1100,0.4648280254777069,57.589317321777344,0.9841017407070501
P0,1200,0.4692547770700634,51.123348236083984,0.982592247583486
P0,1300,0.4720254777070062,54.2911491394043,0.981085069839924
P0,1400,0.4719235668789806,54.5142936706543,0.9795802039248507
P0,1500,0.4749171974522294,50.72590255737305,0.9780776462922005
P0,1600,0.4738152866242037,47.952064514160156,0.9765773934013473
P0,1700,0.4748853503184711,51.740962982177734,0.9750794417170958
P0,1800,0.47357961783439456,50.3516731262207,0.9735837877096728
P0,1900,0.4717070063694264,46.787376403808594,0.9720904278547199
P0,2000,0.47122292993630555,50.928340911865234,0.9705993586332844
P0,2100,0.4752229299363053,47.31541061401367,0.9691105765318119
P0,2200,0.47312738853503244,44.46580505371094,0.9676240780421368
P0,2300,0.47159235668789845,40.76470947265625,0.9661398596614743
P0,2400,0.4706878980891721,42.64352798461914,0.9646579178924125
P0,2500,0.4667579617834396,37.49836730957031,0.9631782492429054
P0,2600,0.4651528662420387,37.8132438659668,0.9617008502262614
P0,2700,0.46593630573248396,36.60245895385742,0.9602257173611383
P0,2800,0.4686114649681531,33.28557586669922,0.9587528471715326
P0,2900,0.46876433121019095,34.40214920043945,0.9572822361867757
P0,3000,0.47152229299363063,35.09740447998047,0.9558138809415189
P0,3100,0.47225477707006364,31.1475887298584,0.9543477779757307
P0,3200,0.47140127388535025,34.73573684692383,0.9528839238346868
P0,3300,0.4706050955414012,33.28345489501953,0.9514223150689619
P0,3400,0.47378343949044577,30.581741333007812,0.9499629482344208
P0,3500,0.4802165605095539,28.779380798339844,0.9485058198922128
P0,3600,0.4816942675159232,30.191701889038086,0.9470509266087616
P0,3700,0.48764968152866245,29.687725067138672,0.945598264955756
P0,3800,0.4844076433121021,30.548824310302734,0.9441478315101458
P0,3900,0.4848407643312105,33.56468200683594,0.9426996228541299
P0,4000,0.48450955414012786,28.794540405273438,0.9412536355751495
P0,4100,0.4832929936305737,27.712539672851562,0.9398098662658813
P0,4200,0.4839617834394906,29.346073150634766,0.9383683115242281
P0,4300,0.48235031847133775,27.74973487854004,0.9369289679533096
P0,4400,0.4784012738853507,27.759855270385742,0.9354918321614583
P0,4500,0.47329299363057376,28.273937225341797,0.9340569007622072
P0,4600,0.47304458598726157,28.071874618530273,0.9326241703742852
P0,4700,0.46754777070063713,29.749155044555664,0.9311936376216062
P0,4800,0.46903821656050954,28.031389236450195,0.929765299133264
P0,4900,0.4682802547770695,28.36410140991211,0.9283391515435218
P0,5000,0.4642738853503181,28.61006736755371,0.9269151914918062
P0,5100,0.46379617834394876,26.853519439697266,0.9254934156226989
P0,5200,0.4626560509554138,28.448780059814453,0.9240738205859274
P0,5300,0.46632484076433117,26.556550979614258,0.9226564030363585
P0,5400,0.4665605095541404,27.194753646850586,0.9212411596339897
P0,5500,0.46743312101910856,26.89716339111328,0.9198280870439421
P0,5600,0.4691783439490448,26.867942810058594,0.918417181936452
P0,5700,0.4689617834394907,28.97823715209961,0.9170084409868631
P0,5800,0.4683566878980894,27.19652557373047,0.9156018608756183
P0,5900,0.4687898089171974,28.22975730895996,0.9141974382882535
P0,6000,0.47080254777070063,27.256839752197266,0.9127951699153872
P0,6100,0.47340127388535064,28.27142906188965,0.9113950524527155
P0,6200,0.47344585987261195,27.259891510009766,0.9099970826010014
P0,6300,0.4724267515923572,26.13273811340332,0.9086012570660698
P0,6400,0.4724649681528666,25.812999725341797,0.9072075725587979
P0,6500,0.4768662420382167,26.077014923095703,0.9058160257951082
P0,6600,0.47656050955414,27.07118797302246,0.90442661349596
P0,6700,0.4766496815286626,26.08385467529297,0.9030393323873431
P0,6800,0.4788726114649681,26.62282371520996,0.9016541792002682
P0,6900,0.48171337579617834,28.576086044311523,0.9002711506707611
P0,7000,0.4850063694267512,26.184741973876953,0.8988902435398547
P0,7100,0.48010191082802534,28.225526809692383,0.8975114545535784
P0,7200,0.482382165605095,25.547199249267578,0.8961347804629554
P0,7300,0.48180254777070036,27.65990447998047,0.8947602180239911
P0,7400,0.48540764331210184,27.420455932617188,0.893387763997667
P0,7500,0.4797324840764334,26.77509880065918,0.8920174151499334
P0,7600,0.475936305732484,24.865121841430664,0.8906491682516996
P0,7700,0.474216560509554,26.2701416015625,0.8892830200788313
P0,7800,0.4715222929936306,28.049509048461914,0.8879189674121357
P0,7900,0.4688917197452227,25.232263565063477,0.8865570070373601
P0,8000,0.466471337579618,24.944002151489258,0.8851971357451821
P0,8100,0.47130573248407664,27.488365173339844,0.8838393503312006
P0,8200,0.4708280254777069,24.504470825195312,0.882483647595931
P0,8300,0.4716369426751589,25.02614974975586,0.8811300243447961
P0,8400,0.46867515923566844,25.36532211303711,0.8797784773881187
P0,8500,0.4698407643312103,26.569541931152344,0.8784290035411131
P0,8600,0.47314012738853484,25.16543197631836,0.8770815996238811
P0,8700,0.4760445859872605,23.979583740234375,0.8757362624613985
P0,8800,0.47619745222929816,24.522937774658203,0.8743929888835147
P0,8900,0.47568152866241886,25.302221298217773,0.873051775724941
P0,9000,0.4756815286624193,25.700803756713867,0.8717126198252417
P0,9100,0.47436942675159166,25.996761322021484,0.8703755180288316
P0,9200,0.47188535031847123,25.40544319152832,0.8690404671849636
P0,9300,0.4710891719745229,23.754169464111328,0.8677074641477249
P0,9400,0.4731464968152874,24.078372955322266,0.8663765057760277
P0,9500,0.4720700636942681,23.784683227539062,0.8650475889336017
P0,9600,0.4674585987261149,23.97455596923828,0.8637207104889879
P0,9700,0.4660318471337578,24.015369415283203,0.8623958673155308
P0,9800,0.4642738853503178,23.908275604248047,0.8610730562913702
P0,9900,0.4661082802547763,24.66016387939453,0.8597522742994353
P0,10000,0.46603184713375745,23.7230224609375,0.8584335182274361
P0,10100,0.4664012738853501,23.914445877075195,0.8571167849678543
P0,10200,0.4665286624203817,26.65127182006836,0.8558020714179412
P0,10300,0.46922292993630527,24.763748168945312,0.8544893744797067
P0,10400,0.465464968152866,24.05290985107422,0.8531786910599122
P0,10500,0.46863694267515943,25.525917053222656,0.8518700180700636
P0,10600,0.46985987261146495,22.851341247558594,0.8505633524264041
P0,10700,0.4692866242038211,23.337528228759766,0.8492586910499077
P0,10800,0.47086624203821575,23.961490631103516,0.8479560308662716
P0,10900,0.4696242038216556,24.628673553466797,0.8466553688059059
P0,11000,0.4679999999999995,23.962608337402344,0.8453567018039325
P0,11100,0.47310191082802494,22.12881088256836,0.8440600268001723
P0,11200,0.47608917197452183,24.232776641845703,0.8427653407391412
P0,11300,0.4744458598726109,24.867961883544922,0.8414726405700412
P0,11400,0.4733312101910822,25.0165958404541,0.8401819232467542
P0,11500,0.47062420382165543,25.73727035522461,0.8388931857278341
P0,11600,0.4700573248407644,23.708057403564453,0.8376064249764998
P0,11700,0.47316560509554134,22.6722354888916,0.8363216379606309
P0,11800,0.47676433121019124,23.1447811126709,0.8350388216527539
P0,11900,0.4738025477707007,22.763456344604492,0.8337579730300416
P0,12000,0.4756114649681531,23.157127380371094,0.8324790890743023
P0,12100,0.47026751592356686,23.583009719848633,0.8312021667719752
P0,12200,0.46882165605095555,24.153301239013672,0.8299272031141195
P0,12300,0.4683949044585987,25.341453552246094,0.8286541950964125
P0,12400,0.47285987261146484,22.6304988861084,0.8273831397191391
P0,12500,0.47388535031847173,23.218612670898438,0.8261140339871833
P0,12600,0.47605095541401327,23.563976287841797,0.8248468749100254
P0,12700,0.47259235668789834,23.51825523376465,0.8235816595017336
P0,12800,0.47105095541401304,24.742813110351562,0.8223183847809534
P0,12900,0.4726369426751594,22.890819549560547,0.8210570477709044
P0,13000,0.4732420382165607,23.545259475708008,0.8197976454993742
