player,episode,avg_reward,loss,epsilon
P0,100,0.4771974522292993,79.11730194091797,0.999324803087479
P0,200,0.4624522292993629,68.23849487304688,0.9977919596262089
P0,300,0.46303609341825885,62.31173324584961,0.9962614673615362
P0,400,0.4674363057324844,61.369014739990234,0.9947333226870098
P0,500,0.4660000000000003,59.672672271728516,0.9932075220017095
P0,600,0.46924628450106204,55.927955627441406,0.9916840617102397
P0,700,0.47094631483166527,58.06205368041992,0.9901629382227188
P0,800,0.47407643312101966,53.73797607421875,0.9886441479547728
P0,900,0.4752512384996467,53.02812576293945,0.9871276873275237
P0,1000,0.4737898089171979,59.46368408203125,0.9856135527675847
P0,1100,0.47043949044586053,55.33216857910156,0.9841017407070501
P0,1200,0.4693184713375804,53.460174560546875,0.982592247583486
P0,1300,0.46948407643312173,50.53827667236328,0.981085069839924
P0,1400,0.4675159235668796,45.45587158203125,0.9795802039248507
P0,1500,0.47117197452229326,48.30657958984375,0.9780776462922005
P0,1600,0.467700636942675,41.448455810546875,0.9765773934013473
P0,1700,0.4620891719745221,39.958091735839844,0.9750794417170958
P0,1800,0.4595222929936301,38.308990478515625,0.9735837877096728
P0,1900,0.45826114649681515,37.40922546386719,0.9720904278547199
P0,2000,0.4607898089171977,34.8616828918457,0.9705993586332844
P0,2100,0.4654012738853508,34.55377197265625,0.9691105765318119
P0,2200,0.47060509554140156,30.169052124023438,0.9676240780421368
P0,2300,0.47244585987261173,29.8975830078125,0.9661398596614743
P0,2400,0.4713184713375797,28.1892032623291,0.9646579178924125
P0,2500,0.4670063694267513,29.126995086669922,0.9631782492429054
P0,2600,0.4667961783439487,29.6420841217041,0.9617008502262614
P0,2700,0.47092356687898074,28.74263572692871,0.9602257173611383
P0,2800,0.47164331210191096,30.299724578857422,0.9587528471715326
P0,2900,0.47244585987261173,28.544464111328125,0.9572822361867757
P0,3000,0.47316560509554195,27.422863006591797,0.9558138809415189
P0,3100,0.4703121019108285,27.502052307128906,0.9543477779757307
P0,3200,0.46903184713375834,28.630931854248047,0.9528839238346868
P0,3300,0.4679554140127393,29.20507049560547,0.9514223150689619
P0,3400,0.47053503184713386,27.93454360961914,0.9499629482344208
P0,3500,0.4765668789808909,26.988422393798828,0.9485058198922128
P0,3600,0.47836942675159166,27.446725845336914,0.9470509266087616
P0,3700,0.479267515923566,25.35981559753418,0.945598264955756
P0,3800,0.47601273885350215,28.442222595214844,0.9441478315101458
P0,3900,0.47934394904458555,26.290966033935547,0.9426996228541299
P0,4000,0.4774203821656058,27.67460060119629,0.9412536355751495
P0,4100,0.4798662420382168,27.665456771850586,0.9398098662658813
P0,4200,0.47812738853503195,26.743724822998047,0.9383683115242281
P0,4300,0.4773439490445863,27.137672424316406,0.9369289679533096
P0,4400,0.4775477707006372,26.12432289123535,0.9354918321614583
P0,4500,0.47628662420382184,25.12750816345215,0.9340569007622072
P0,4600,0.48159235668789774,26.722461700439453,0.9326241703742852
P0,4700,0.48118471337579577,24.42984962463379,0.9311936376216062
P0,4800,0.4862420382165599,25.97588348388672,0.929765299133264
P0,4900,0.48292356687898025,25.613805770874023,0.9283391515435218
P0,5000,0.482191082802547,25.580699920654297,0.9269151914918062
P0,5100,0.4807388535031843,25.30477523803711,0.9254934156226989
P0,5200,0.4853630573248404,27.37691879272461,0.9240738205859274
P0,5300,0.4857961783439489,26.91730308532715,0.9226564030363585
P0,5400,0.48752866242038234,25.731704711914062,0.9212411596339897
P0,5500,0.48429299363057376,25.71583366394043,0.9198280870439421
P0,5600,0.4784522292993636,25.059091567993164,0.918417181936452
P0,5700,0.4805159235668795,24.584293365478516,0.9170084409868631
P0,5800,0.47714012738853545,24.664310455322266,0.9156018608756183
P0,5900,0.4754203821656054,26.01639747619629,0.9141974382882535
P0,6000,0.47435031847133796,27.465944290161133,0.9127951699153872
P0,6100,0.47326751592356747,25.96459197998047,0.9113950524527155
P0,6200,0.46902547770700653,24.569501876831055,0.9099970826010014
P0,6300,0.4712165605095538,23.696537017822266,0.9086012570660698
P0,6400,0.47019745222929876,25.78236198425293,0.9072075725587979
P0,6500,0.46996178343948997,24.90813636779785,0.9058160257951082
P0,6600,0.47250955414012685,25.252870559692383,0.90442661349596
P0,6700,0.47153503184713363,24.112445831298828,0.9030393323873431
P0,6800,0.46947770700636965,25.278390884399414,0.9016541792002682
P0,6900,0.47064968152866277,25.36376953125,0.9002711506707611
